key_press_count,key_hold_time,typing_speed,error_rate,backspace_count,idle_time,mouse_click_count,left_click,right_click,double_click,scroll_count,cursor_speed,cursor_distance,drag_count,movement_speed,idle_mouse_time,fatigue_level
101,0.1805813511283664,43.524164086562116,0.05437358329504746,22,8.650475666926015,23,12,7,1,19,152.94157987113803,1890.777070297837,3,238.78969624854466,6.874716197500283,1
128,0.22889270239488796,42.25904713416703,0.0878055525345537,24,11.892793212258372,27,21,7,4,8,196.32913488546947,936.7343233334523,1,204.34611301681122,5.715289702662108,1
98,0.2576851291278117,10.482960088358512,0.1420878799074326,40,17.9989051937048,2,7,0,0,5,101.19113642104527,683.5252910817683,0,66.39866563616671,26.519473391669738,2
184,0.1723009823533733,43.536735165211056,0.08524594579085976,22,14.348220404438013,21,12,7,4,15,224.64743317578274,1307.4420908709044,3,158.1928252982338,7.4491543740573105,1
187,0.1850777623010312,53.06921690026989,0.06667466048329312,24,7.447450796369273,27,19,3,2,5,226.01550610766822,1951.900027570509,3,196.80184348759116,8.33857442938039,1
121,0.17691897394733053,56.58892007495774,0.11528477856599503,11,5.5357655960740795,19,23,2,0,19,239.47118663159284,1030.1281499524052,3,246.41195293322014,9.331317490969013,1
170,0.1517670044795434,52.48461852468418,0.08497782611980328,10,6.039593759123896,27,10,3,3,16,278.04448927919356,1634.5861510131804,0,248.739135349625,4.498049792217119,1
33,0.3979499894780971,10.297611721196258,0.13523566929820524,55,26.549987684105204,11,1,3,0,6,86.82475762786686,643.1817361249217,1,51.37022839894306,13.425652725843026,2
298,0.08618857563559526,93.52427852713183,0.02582060679396061,6,4.066354095886574,52,53,9,5,22,554.8602646463704,4554.782957912657,1,427.7502404874528,2.6273797485170003,0
389,0.0896847164692461,81.94412471752614,0.03389096289721364,8,4.50442077039217,41,39,9,9,16,584.6233185449132,2834.2985451990694,1,424.83486656316074,1.939464656936029,0
288,0.10286558692572287,88.28920382577778,0.01187781428591252,6,1.4870476445010992,35,30,7,7,37,320.9401963843887,2140.3575349153057,7,413.97582827459985,0.9829000210210819,0
338,0.08533402657194142,84.99045084173005,0.03501218640855791,8,4.034705560444019,54,38,7,2,39,439.7047625286839,4668.729854991477,5,292.8990917662975,1.4572078682104588,0
118,0.17651132504151487,47.728949139065065,0.11852436892839298,24,12.632949119972816,20,14,6,0,15,271.3466624420563,1663.470095918522,2,129.8375220605837,5.413508500581756,1
330,0.10644102203234064,86.05468843952984,0.02534449041622487,3,3.034317157790314,77,51,10,5,22,404.1187105498185,2941.119536156196,6,263.6165118417094,2.8467865884350876,0
66,0.4184915455421575,24.86370956529143,0.14351240695378645,57,29.29616499465799,7,9,1,1,5,100.3636969587543,465.28313394639486,1,43.1634198234964,23.20345283293914,2
96,0.35181666133799033,28.610367850889183,0.21510338205922247,33,36.14667265512088,10,1,3,1,7,63.460510029313,228.02135562758687,0,36.086679072483676,17.873268281112814,2
214,0.1296237697837083,94.03270071344585,0.028692430661506105,2,2.588715109716844,50,44,11,2,24,519.901085888506,4285.650835587332,6,266.99332495485095,2.4199249451545786,0
44,0.3497267012880558,11.190380689263792,0.20826307939001892,28,15.428792017415352,13,6,1,0,5,57.698134222533795,267.09056328928494,0,25.545300909705347,11.353470733159668,2
159,0.1758961605024975,41.68817575620856,0.09608797167639294,23,10.718975224589538,27,19,7,0,17,168.43667738133675,1499.6223769329636,1,180.03845951656132,7.405484598402569,1
61,0.4162072626545371,18.001383876386953,0.2899662671362172,42,24.352018682205085,5,2,3,0,6,129.53359677139974,753.9087406551045,1,81.23457733958173,15.84028200881468,2
127,0.19892388614277745,53.64070831301255,0.08877789649147924,13,13.868315394689592,23,21,2,2,9,272.5653199503922,1408.3161392926331,3,178.23992694866826,7.760767889032941,1
55,0.2949625799020369,25.648325921217673,0.2798415922804748,47,39.152426602197735,12,8,1,0,4,50.775052699818694,203.83742650379915,1,79.09296428494602,25.65471420720384,2
156,0.16306726304132624,38.54043112466543,0.07806174945895372,12,6.290364088894249,16,18,2,4,10,187.8272972728904,1938.9349482658965,2,167.5574819558512,9.204634692370767,1
47,0.4281491183699443,21.215331320741797,0.29949681141312223,26,25.44255441696514,4,2,0,1,0,106.7269063083602,315.4246616254742,1,76.38274347581815,19.822770713916537,2
167,0.214310435261785,52.560134146655045,0.10776740666565265,23,14.559800588260723,27,22,6,0,12,182.0605031972866,1420.0832539280773,1,130.0924556686979,9.896451281377656,1
88,0.3206048538717311,22.852171871981845,0.13727203589038617,39,36.246785714026366,9,6,1,1,4,128.0552738604174,433.05565421431504,1,71.29597065857185,24.582065671897524,2
199,0.20241962710633074,56.14105229061053,0.103371116535737,12,9.467721588396069,17,12,3,1,11,191.31700196857636,1971.2847032382851,0,148.24937070921206,4.574277640112851,1
55,0.29228003691218,13.415588577468803,0.2632258258808677,56,32.10177216038481,6,7,0,0,6,41.709500349152336,333.98436234544647,1,35.13900820361986,28.783948656515243,2
214,0.1238157769071101,68.18178372677853,0.01004480445920438,4,4.458641568561671,60,50,2,1,20,302.6118441187631,2913.4775982468527,4,316.4994232731645,1.6148888627302544,0
168,0.20976324398689003,59.04031896083208,0.08999331034803501,17,13.42464106835575,15,24,2,1,12,199.9227541637508,1157.5757535947234,0,195.1378980177306,8.43802228828797,1
105,0.23168902895041682,54.13858424223007,0.10943306314250177,16,13.059058425334413,20,22,1,3,18,274.25672184024694,1750.4037513562353,3,132.2507152405043,7.322901192467329,1
92,0.287430438519786,20.102013237332734,0.25580486550040266,35,38.425242487803594,8,8,2,0,6,123.9581579491235,122.98480035871432,0,89.29511322124645,23.256061727514716,2
96,0.37077559792481757,28.560512796784955,0.14149211557373645,41,39.64361755025074,8,3,2,1,2,42.41970043122812,567.3250608089022,1,57.33074959601497,18.982793769187822,2
90,0.2663723011832588,16.561507785017085,0.26141119572335586,36,36.85216781318593,3,3,2,0,7,59.987183384083764,644.3497987743824,0,39.235645094072744,29.99849653666353,2
80,0.3491467590604921,25.562138467655743,0.21369488030564945,28,15.20501773569114,4,2,1,0,6,59.575184356500614,539.8354557090577,1,93.68236128430416,11.012027742436095,2
74,0.4113798695839378,17.432942737801174,0.21664222869367594,59,34.53650364576596,14,4,0,1,4,86.84293587488406,128.08160480196082,0,39.179533835060674,15.87604057631015,2
371,0.10349620453578742,92.27400595850344,0.049098655452591435,5,4.5192659437677545,49,51,7,4,37,493.98013318459857,2760.7523509891075,5,337.449015451898,1.6439383306260795,0
51,0.43710910790235324,29.999791813888372,0.2220743947032356,33,20.46057821657649,12,3,2,0,5,66.53321387884489,373.1371770749316,0,26.393208747728536,11.107814600418784,2
156,0.2291362919122886,38.98849891721059,0.0945775024999047,22,10.019355807808607,33,21,4,4,5,206.0349429058621,828.4596323669488,3,208.09966817617936,5.523241204044789,1
37,0.32214954901104187,19.564720591773003,0.25317584391772513,30,35.77093127897882,4,6,3,1,6,52.015710476261816,773.1052797272412,1,95.48028285065912,26.69475909553935,2
79,0.3923905976131101,24.89201589557788,0.1653856069196374,46,30.9406608736566,6,1,0,1,1,40.73740595789009,400.87238869896737,1,79.73974180100754,13.057776912895926,2
374,0.09110525133497438,67.45619947152576,0.011951343266926925,2,1.695010382649178,56,55,6,5,11,450.47270997538453,4680.783759350395,6,313.40319271492706,1.003159470336181,0
234,0.08841152534639496,69.42766984259998,0.031304100776030484,4,3.6228946902466252,79,54,13,6,28,592.8560924964252,3974.1649515836625,4,410.5216268380998,2.7255915544894274,0
98,0.258895437760632,12.910071279143647,0.13835430641332622,50,20.245664577264034,13,8,1,1,6,141.72343155330753,145.59606706962717,0,83.25984948619809,23.827728904300372,2
312,0.14433810006950615,93.59155437826283,0.01583688296140582,3,4.032740044306149,54,26,2,1,25,535.743793640512,3913.7056236588846,4,369.3000198544903,1.4695856739277358,0
316,0.09359917674584296,95.86441051896082,0.025665205621614243,8,2.2901119113856607,44,23,4,5,14,489.9217960498539,4811.326834759031,5,264.79426796588547,2.5508102203680023,0
194,0.21618107285744248,38.139552567754016,0.0893006864553187,16,7.504829467497634,31,12,1,2,18,289.1850944793041,1491.6866617443602,3,217.10990950430045,9.804671952486178,1
31,0.38772546045899964,28.072876323073384,0.22794674457193403,25,21.820566722005054,4,7,3,0,2,136.6118046172915,637.8873801798239,0,63.48321901844567,18.584215590833995,2
315,0.14863239075646645,93.48315962812117,0.04343992255124838,4,3.959945546742447,55,22,6,1,19,513.0397921693611,2760.906666542115,4,363.0506197758847,1.290537806408325,0
167,0.16635537945301873,58.31505518759109,0.10098957411096067,12,11.491539648308727,23,22,2,4,10,164.65609130801377,1775.5140864727246,0,240.81248324197492,4.680886343160639,1
101,0.21321201219156513,59.76872023483047,0.10105908141085784,11,5.2343295536738825,25,12,4,0,5,151.74673492546444,1032.7927474680766,1,182.49684795757963,9.073938218366816,1
55,0.3676210396483996,32.07832655818645,0.26043454730424564,31,28.133969211840096,10,7,1,1,7,134.74479429205513,188.49835900851963,1,88.06447663739591,16.136762614052365,2
143,0.18443080333199594,37.34082233334073,0.10383754204551093,15,7.672098954860741,19,24,5,1,5,267.07827041355324,1815.8413917480862,0,122.31824257737293,3.895649586438354,1
44,0.25265370817217503,20.178534613897785,0.1478215211969789,26,29.982289555503534,12,2,2,1,1,31.05297060743014,293.6689595253573,1,47.90896774162185,27.52446586263282,2
195,0.2252847475091384,39.41099426175876,0.07000890140643866,15,13.194278536703651,22,16,7,1,9,209.05787544795564,1634.8131958584067,0,223.48395388697492,7.984443949864195,1
40,0.298560299965255,31.27006504123782,0.2583435310336917,45,17.34909488525957,12,7,0,1,6,80.41614650197205,253.32685314944092,1,56.56018475015525,21.05419140333396,2
183,0.21837882008898746,50.404574130314934,0.06266121670977355,13,14.326481005424785,18,19,4,2,9,207.87891702541634,1731.9282077556686,0,211.9382341525308,3.27616367045884,1
114,0.15554452357038415,45.72210973486776,0.11883710543224008,11,13.043744141377006,16,21,3,3,10,212.22714098408187,1401.343640990418,1,210.82075751180298,8.519862894057795,1
26,0.34222835557613995,23.854842415384955,0.18504887008179766,33,26.842131510084286,12,4,3,1,2,48.435782447192,755.181859297507,0,85.4487827795334,12.590532198007047,2
139,0.217283168992043,59.45827019193119,0.1162619000944837,15,9.841844983225968,33,14,7,4,9,211.71163976406982,891.3199867769292,2,163.20654118207824,4.696931697210476,1
123,0.23589323493247277,47.52906828643726,0.1150854205841352,10,13.627707774592256,23,11,7,0,10,284.03018752476555,1971.216710718553,1,201.5691232860853,5.919341098246306,1
241,0.09687593826307422,81.18646714620324,0.01882244499689293,9,2.288432016916742,49,50,12,3,35,388.6963624837456,4172.7635824973995,2,465.51903564414926,0.9297813943177609,0
71,0.38813360308774447,21.877316712184047,0.17141969799241014,36,30.407367818269613,8,1,2,1,4,38.8341913840418,681.7972751047678,0,71.33492063798398,21.943014089662945,2
223,0.0995834455018262,64.91107558650835,0.03466418327449896,7,4.392191164523087,69,43,14,9,13,598.9194881037166,2863.4938965548176,1,477.8786814664627,2.9529538969846056,0
148,0.1552719766334501,42.559893507598055,0.07540060718965724,10,7.102761779018614,29,11,1,4,17,298.97456084002175,900.6775527546912,3,235.51116337941895,9.494670431533875,1
292,0.08956349320094202,79.51239203234951,0.01013385448171917,8,3.004611996728039,36,27,6,4,29,491.49667193754794,3729.4173126732617,6,380.4710820394858,1.6953973088896102,0
388,0.10938465995123936,62.22613957427902,0.038622132609369676,2,3.6972152256361936,33,49,7,9,22,473.65205041067776,2612.7402767365024,3,472.5345133617285,1.6257062095788144,0
345,0.1357530242971714,66.48055511566338,0.026200831963212864,7,1.22454441366484,33,40,9,8,14,388.2800209911343,2378.8134113231954,2,390.6073435294802,2.988777420039666,0
66,0.35436464498999043,27.077004336853385,0.1599591081034156,25,37.51541830254874,4,5,1,1,4,134.44862039305198,722.4998234519843,1,35.678297799333414,16.436550163381597,2
176,0.24694908994061782,35.78782607705529,0.10431106026808887,21,11.604697213644311,20,19,1,3,19,173.36274342982946,1064.1317960229962,0,196.25135652422438,6.687382350886444,1
182,0.24837350336757577,44.48208479318861,0.10370195029143425,18,11.619015764719286,26,11,2,4,14,168.5195360596104,1205.2529296690695,3,225.28439362690222,6.439443631881497,1
280,0.0916350802336477,70.15554256173218,0.02929425526206366,4,1.6062774863506943,55,36,3,9,35,510.7465024765406,3339.325765389646,1,483.4664857115622,2.6562240547457523,0
36,0.29813454996905736,29.787209558618937,0.1740345931750196,29,31.817813162169255,2,6,0,0,7,115.51256211056796,427.80199737100753,1,55.94926973001205,25.960931656736406,2
360,0.08271843141005962,67.98027709353279,0.01922276783220076,2,4.811190110405177,62,48,12,5,35,316.31722455669336,2694.440287738965,4,484.6662033233431,1.8152062960435074,0
79,0.3512742841512524,11.775026987634757,0.20483479231617147,49,19.121418523663753,13,1,1,1,3,141.43275954924235,521.8430448999444,0,28.283485756222717,18.14492834524141,2
216,0.11718860277814738,89.80258192480882,0.037438709439319366,8,3.497701785886912,68,30,14,3,22,367.88257524497993,4412.287008900778,2,370.7128186025262,2.13396692511105,0
93,0.28493992604475626,10.35570559322915,0.1419179479679218,44,20.14312068824166,13,9,2,1,6,44.74506958729832,593.3853382621355,0,53.8490744796629,17.842696582055503,2
112,0.22020825668844965,36.561106874348106,0.05123516121250241,13,9.874678354639741,18,18,7,2,5,291.3914565237983,1119.1688775849345,1,144.00845133744676,9.829234780123784,1
181,0.1664934026852731,40.017821072844804,0.06628227035041293,11,12.199595393694796,21,24,7,1,7,156.28205907581633,1240.6085773175505,3,102.24249566563583,7.064338323376476,1
109,0.20069996201433474,50.827128162405955,0.08132501734672998,20,6.989297797950384,27,24,7,4,15,215.05855542471315,1906.9986755630039,1,184.03621956745786,4.8071071736093485,1
147,0.1654415757539213,40.38782143869422,0.0658713958828853,24,10.523380134555028,22,21,1,0,9,279.59037111899323,1998.1054807085288,1,138.02515241586596,6.042253577070774,1
169,0.16248700769059227,55.05622948087785,0.11680959462247517,17,14.29870482293879,32,22,5,4,10,214.77655384680446,1953.9685907783648,2,227.7831973705575,9.4723597248977,1
55,0.25053363360185726,16.816926309862037,0.2764134791126929,33,39.513948522732335,7,7,3,1,7,112.86631684795738,379.90108659605085,0,71.22778770381896,25.951311050690435,2
354,0.14535842766319124,63.66797340445721,0.02394294668967882,8,2.423893495179411,55,39,6,5,38,573.8677334209726,4723.206299532538,4,457.28766007103496,2.8471924378556825,0
346,0.13247048099832504,82.63106479866242,0.036011767434938155,7,1.7134903372293193,75,56,4,1,22,550.519783636506,3951.2757464715933,7,454.4058445761216,1.0783941056485227,0
247,0.12129691279963453,90.83645508257082,0.033908942610234576,7,2.1977740419675467,69,57,7,4,30,597.5088220117356,4180.5164931447125,7,437.344754181039,0.5880379338138088,0
387,0.14022832328181728,98.71976266016938,0.026063209457019496,3,4.317329620565134,37,58,10,1,28,577.5141526029043,4080.00546120412,2,425.18138032106594,2.8323915638205683,0
314,0.10415578394756707,63.46820847448734,0.024370029916649823,9,2.102879412382209,37,37,4,9,33,341.12683742362697,2677.183171517382,3,494.37406455222333,2.5326569930353005,0
156,0.17222827666385854,53.275258728487074,0.08446812314430349,20,7.013991027938874,19,11,7,1,5,158.66822955297962,818.771954368921,0,177.6101934737449,5.108580236435956,1
220,0.09756023691426628,78.9266480420757,0.03491749531740475,5,3.25776436271553,50,49,13,3,37,573.063910460327,3554.828529342939,3,329.32636935512164,1.8599327782124186,0
388,0.104318938575779,73.77534928176934,0.02596183784548444,6,4.749413176863458,31,42,4,7,14,515.1361705416581,3934.708715877068,3,383.665230768881,1.3546644219953774,0
287,0.10640813582595832,75.15286262227663,0.02305734306013172,8,2.569574886113898,33,53,7,4,38,547.9855036507466,4750.826144602748,5,471.4784988743562,2.0480107932303873,0
130,0.21370858888547156,52.57999461938717,0.0517401661141056,17,14.893495140420391,31,20,4,2,19,201.0863906131678,1288.6084863186504,1,229.85514884860055,4.071794120405389,1
208,0.09678511514101823,99.63717905829563,0.029067073133214737,5,1.6826590341999936,47,45,5,7,39,522.169416977853,2150.6432950713656,5,310.64456651845626,1.926023728509104,0
198,0.20140233698765098,54.114206593985756,0.05720335618394005,13,11.636247207672996,29,23,6,2,5,192.61562238411494,1940.710415691126,0,118.84917183693742,7.772831224230011,1
312,0.12867877861746532,76.31937981459379,0.032836180073766576,8,3.447762021349324,53,28,7,3,39,301.9305634490387,4304.016305939629,2,495.31039936386554,2.3117406356545613,0
334,0.10925622222009052,98.36299178256111,0.041552279274829775,5,2.545395639393262,73,46,8,3,34,485.1656417633702,2704.9828326040747,4,354.0656951719768,1.249171709603727,0
42,0.35453945292767397,18.5838346604013,0.27939429097557544,30,24.546119973085393,5,6,0,0,5,133.442125935602,452.85246278806187,0,80.66445708106346,28.405423952030773,2
82,0.28498920273820594,34.76487450526642,0.2518983902999824,31,25.378612596707192,12,8,1,1,7,91.35894523933517,391.64229508358807,1,75.91421287561735,24.921869243884537,2
58,0.27446771519242824,33.994374544157964,0.19675934315263774,41,27.380379816788654,8,6,0,0,6,41.8503562418026,439.31895017978445,1,39.88394486009437,12.28589362284767,2
331,0.1485657370035056,87.3192825366853,0.012460681049569402,3,3.6163031814879925,57,51,7,2,38,337.56616785504946,4304.384535142646,2,329.01942096081603,1.947413300739511,0
47,0.44805312794578567,26.60884881648467,0.29860474424800354,27,29.264001293522448,2,5,1,0,1,100.26168509772955,366.4031589646749,0,27.994952525489563,28.700883927814612,2
167,0.21219807900938742,37.28565672154273,0.11245665408766745,11,5.004015440253399,29,13,3,1,8,234.72287443295943,1041.9862535202706,0,137.69615307132352,8.747773694190613,1
103,0.22865057135281222,49.143550651772536,0.07958917986690209,24,5.460691696754676,30,18,3,4,12,242.2822344895371,1539.4691019283437,2,190.74112197966326,9.689349658469492,1
118,0.2012835362435142,48.85469127511978,0.11873279980246719,18,10.036917612374445,23,15,4,4,17,174.65890264926213,1952.0142569829507,2,232.68579805873938,9.40833816852832,1
27,0.42393804025190907,22.217654209790048,0.14886914409186083,38,22.345923890549013,8,3,0,0,2,133.28742712657015,561.6431197613563,1,40.60630259983995,28.4000166949931,2
78,0.3278773709335384,24.44407668744269,0.26372901603478127,34,37.405676432702705,13,7,3,0,1,107.52123491360388,713.8921816817899,0,61.08176615299868,17.278777668080856,2
146,0.2193863161875732,54.92153925690478,0.09204246404310278,21,6.829229259620847,17,16,2,0,11,223.78139391912356,1282.1524044000366,0,186.32803254491859,8.837416203227258,1
181,0.18223248244694248,57.94431631236099,0.08407257338466209,10,10.567092565528538,23,18,7,0,19,209.78388362161914,1125.1558494454634,3,247.90418922946446,6.487055041758039,1
178,0.15852683416116772,59.32110396650056,0.07207914738810785,18,13.67152151001122,27,16,6,3,6,183.224032328946,1652.251817979518,0,204.30313760978044,9.894100962795214,1
57,0.3461481824819445,28.5750479630237,0.28724452206991824,58,27.90577523542285,7,4,2,1,5,144.7920681320769,709.0335976244743,1,38.07827077241468,19.971725747824244,2
247,0.1080210342237197,63.110613763158284,0.019386961530462044,9,1.0281168152544766,52,51,7,8,14,432.01741395281965,2444.652386297974,6,267.1621665369681,1.2545234241567342,0
42,0.4458206788504547,18.662522184143626,0.1715135244031441,35,28.321841979037675,2,5,1,0,7,38.78101185216025,126.70752415476404,1,59.973619498324275,22.45658473922359,2
253,0.0832102886483243,84.93330203619962,0.03608492982121752,3,2.9236240030122786,51,50,10,6,17,559.4887815345605,2954.7861241571777,1,465.73059837774724,1.0150141963800996,0
60,0.44618131165802594,22.708679372683577,0.2934917132868947,42,20.399631893237583,11,2,1,1,2,88.27299815962164,725.2446119855894,0,85.50663193712943,28.7229397319706,2
67,0.27104837961553047,24.339615173844727,0.19955353961041847,25,29.19596865848264,2,8,3,1,5,51.05459642363292,547.1063861719042,0,21.387674148297435,25.05037321140724,2
151,0.22531188471796743,59.02073542700471,0.1014333267948741,14,8.830588064210035,29,24,7,2,18,297.31160679534463,1462.666736208616,3,190.69190702578322,3.101294490520055,1
53,0.44536685303603785,32.55485725305947,0.14211119619427875,56,24.376359672138406,12,8,0,0,2,136.57295028137665,406.62224819412876,1,68.40024490704265,10.24832178338847,2
165,0.22274770779964964,48.00486519309714,0.09131195415548207,22,9.423937407481937,15,10,2,2,13,155.73041756360865,1861.6099819440199,1,230.48589008354813,4.7727175412817555,1
62,0.35144078735356366,17.417782713217118,0.20250786704495893,55,32.33186068521796,9,8,0,0,7,69.86081514376284,571.1063706741367,1,36.41871414242473,24.40648554652803,2
291,0.11616873801985966,61.92378575856351,0.0472635795327596,9,3.7664722222772773,31,42,14,9,17,369.23839617795954,2274.122314581228,3,393.46264949375666,1.2059197976066405,0
168,0.18608063113780027,36.18062191236887,0.11808821202827596,11,9.340488684781807,27,10,2,1,8,297.0077914464727,1771.6091097056878,3,234.0188581250674,9.107258662809773,1
310,0.14070392534885026,79.81694505615863,0.04526548531081401,7,1.170532837148131,74,20,11,2,35,316.56675622290857,3146.756755932375,4,394.7444116385363,2.5823434807966525,0
44,0.31350913153106763,24.226674956052243,0.18398277333914495,26,32.212194782788984,12,6,3,1,1,103.95501483053532,314.66804121918153,0,25.732049138518775,20.503515798684482,2
185,0.20147842349331344,40.052023402163016,0.09391198959071836,15,12.385390394759076,34,22,3,1,12,195.27519913393428,1912.839691353864,1,218.74601082745943,6.819259250990054,1
310,0.10641001756694508,99.9741399826334,0.012067873489661079,5,4.087430904726485,42,41,5,6,25,468.17394270031457,3467.1073259228597,6,255.18950803099105,2.7963040069262948,0
45,0.3521584060997768,30.72987852539846,0.20206639637749507,51,18.069747547605584,14,5,3,0,0,147.79327867709196,406.4596718923415,1,36.25280306913672,16.200037055646106,2
312,0.0832827527453854,64.26314920514697,0.04384981168076198,6,4.300522670664461,33,32,11,8,34,436.68574693117546,2497.7030731123587,5,433.21479683295775,0.7559177114580233,0
127,0.17655575980124136,59.05532275289862,0.0553706379619216,21,12.663040711189002,30,22,3,1,10,279.3502374659597,937.4394419916179,3,230.83067934983424,9.2495715771292,1
78,0.44368625517849397,12.47182572190757,0.1375865779981935,53,24.771896225895713,12,7,1,1,0,37.337541725722346,796.3275816433801,0,25.875575280460914,22.204979565796098,2
391,0.0965281573182183,76.87050638922051,0.02589515953857604,3,4.311473501288692,62,48,11,4,19,327.6503875417297,3717.928559346754,7,284.7505512997694,2.3521731709630447,0
136,0.17518067660508815,42.23590920075055,0.08096348206351509,20,8.1003402401245,18,20,2,0,9,253.01335804228634,1310.667053236061,1,157.8205652049603,7.705639048604236,1
117,0.2479803535380938,47.693803796566606,0.09634782780657254,16,10.417603199410154,31,18,2,4,15,253.4552302292803,1678.7609247298174,2,201.00872185447528,3.7568634673396724,1
154,0.2082533777440736,35.39800668156997,0.0845027399909222,19,6.506109530685191,33,15,5,0,15,218.12512052516456,1122.2685687447693,1,217.4401259109801,6.2222497304017885,1
137,0.20883656892176566,41.83855072504842,0.057437199592869234,22,14.285077519437785,32,15,4,1,15,200.53828696151183,1195.2242290999457,3,183.09126007819563,3.2244446196617913,1
21,0.4290792535286887,16.66243000032113,0.13663612504291264,46,27.365898510389734,8,3,2,0,7,33.65067772719411,758.9878269929509,1,28.684428621811875,21.411057098999443,2
320,0.1214322117174899,81.40278875734634,0.021766718933739118,8,3.7039291023454215,64,40,12,5,39,535.6929310587382,3012.597397651457,4,294.2817860495635,0.643275775026217,0
98,0.28869516988287364,24.512981916909254,0.1817163731149347,32,18.271588148584467,12,6,2,1,7,50.45198422559952,639.9195432575098,0,66.55549132046264,13.08312099250683,2
177,0.16032166488789995,48.33270906146852,0.05660782331327014,12,5.20121721853074,19,18,6,1,16,240.6389273980388,1054.0601341543588,0,103.24404886926906,3.6981168064071768,1
338,0.12590058447665195,81.59442548451347,0.010362896186108998,4,3.634768584829774,55,50,10,1,37,592.6119831439262,3326.756829558677,4,302.0998934045829,0.7821079679590535,0
223,0.14070504867523062,95.39993426093125,0.015029660472265952,6,4.869424711153101,78,34,6,4,29,524.4482479163057,4389.525559171125,5,375.92709677101766,1.2231097570491705,0
315,0.1221947317416309,85.71702254457013,0.021953435453492556,3,4.330721877388173,59,49,12,6,14,526.1202211284013,4891.469482635421,2,264.04050247582825,2.4798390574094102,0
175,0.24061009286804258,57.21881209375681,0.05607240448509671,11,14.720534746234883,24,18,5,2,13,222.4341654897898,919.9182524652915,3,240.77023185487187,6.7247779368590255,1
143,0.16246150631891246,57.003868322756475,0.058085410630952634,11,12.538137129783689,15,16,1,3,8,225.46024839480424,822.6570542914816,2,233.50283517231472,8.411630991319784,1
122,0.24116329137084755,49.585655378602276,0.11239197549245189,18,12.20333369165993,24,18,3,0,13,264.5422948442485,1934.7556132987963,0,217.73244750816914,6.64887427676846,1
177,0.22842712993067169,36.23781574255734,0.06862755693185094,24,13.312458050899425,21,12,7,2,13,189.57091124195364,1385.4519271976715,0,159.00292581216428,5.6039633185241335,1
131,0.22817289890047593,48.042795034172954,0.06485942606998601,19,12.147023163822578,22,21,4,2,16,244.30820805383732,1678.1313140452069,1,100.03613117767998,4.649809800314966,1
360,0.0825775307345194,80.49830623527686,0.03977116262379823,3,2.609308498746224,78,28,3,9,21,429.33372152910147,4990.727655768066,5,319.2174923730031,1.7915689796356884,0
162,0.15970182182370893,59.57150294638551,0.09831197494230325,10,11.670368571253539,25,10,3,2,19,197.3480440473486,1278.8485424579649,3,142.82876075730093,8.013217138695016,1
103,0.17750247724877977,39.33490165515298,0.08385996826734993,15,13.597478056850669,28,11,2,4,9,182.14077139653892,1090.6350704157705,3,111.77907789123593,7.115199843508472,1
357,0.11841007164451861,85.55797541337047,0.024269282121600066,9,4.899338611124447,30,33,6,7,16,475.0815111024299,2414.0464610601553,1,384.26032868549356,2.07125542559051,0
188,0.16625612059314152,46.49954174195252,0.0884835185886214,19,14.222233181548601,23,20,5,1,8,166.87561998571374,1203.398406295496,3,113.33942841325359,6.361656994297187,1
126,0.1783797943041549,49.609898039736436,0.08494188832838631,13,6.548426816202274,30,10,6,2,9,181.48392634574958,1591.388069749501,0,129.6105600595814,9.309799588604633,1
120,0.1936757817847075,56.10464739560204,0.10939375469536178,13,9.36046974118579,24,10,3,3,15,233.82613064319997,1357.1980937541834,0,211.690551850507,7.576809746793744,1
226,0.10451527726902195,67.37851485675424,0.046473441398396445,3,2.984191354719546,75,30,14,2,13,375.8395332047319,4408.553626986638,7,251.28490689639008,0.936474628117966,0
200,0.11740292314713943,90.84986674078952,0.012625045782960517,2,2.550380925931078,50,41,9,1,24,464.17125612619293,2743.620076185271,6,295.61451016312253,1.7309057587990646,0
85,0.3440469919218563,26.889996704353127,0.29252106416144247,30,22.107992174457287,5,1,3,0,2,62.62659863022296,386.29055261368404,1,66.21263968528055,11.921519512767123,2
150,0.20145617903482985,54.72362809837317,0.10473528058517462,18,8.022767004964486,28,12,1,1,11,182.34596440887736,1241.416617371361,2,190.96146651157005,3.3748125562487243,1
168,0.15146471272724868,39.61087976460662,0.11793069842188682,11,7.366331314700089,21,12,5,4,17,163.1659371185161,1944.7049646160667,2,175.31974613792988,4.193922646045629,1
345,0.08336412469379237,74.21449807273584,0.03935639675814807,6,1.5352149451179549,33,51,10,9,38,338.381077353535,4653.065451367261,2,295.292962712505,2.22854014378288,0
159,0.18517201113456522,51.77162217504765,0.09524555784865592,22,10.040700797484243,26,12,1,0,16,233.1483897125483,1096.0261156927968,3,127.93674074496622,6.454502548508317,1
82,0.28923612138759575,14.716807280700817,0.25660420479966534,51,18.00226766428878,13,6,0,0,6,39.373162650138745,205.24211231223657,0,23.935119218561766,17.90081071362997,2
191,0.2246419830009849,46.55098357098889,0.10571755627204252,17,12.583847715899179,30,23,5,3,13,235.70092926796156,1749.6232683828014,3,212.44386282235354,7.210839544657943,1
221,0.11759576990376588,81.19360092724466,0.014813550481399838,4,3.665227543340159,64,21,9,4,24,592.2742962434268,4820.549573756248,1,310.9504844275449,2.281664047466361,0
