key_press_count,key_hold_time,typing_speed,error_rate,backspace_count,idle_time,inter_key_delay,flight_time,typing_burst_duration,correction_delay,pause_duration,keystrokes_per_minute,mouse_velocity,mouse_acceleration,mouse_jerk,movement_smoothness,idle_mouse_time,mouse_click_rate,double_click_speed,drag_distance,drag_speed,scroll_speed,scroll_frequency,mouse_path_curvature,mouse_entropy,mouse_precision,direction_changes,click_accuracy,cursor_distance,straight_line_ratio,avg_turning_angle,abs_turning_angle,reaction_time,app_switch_frequency,typing_session_length,mouse_session_length,break_duration,left_click,right_click,double_click,scroll_count,cursor_speed,drag_count,movement_speed,fatigue_level
86,0.3081917354414383,21.013386623518603,0.14714116135831218,46,28.54171679545329,0.2593940414432778,0.2770552040297797,3.7951699823594507,1.4406171393352252,17.03571241698306,31.432489880610092,75.07718518131892,47.8381605554039,55.0,0.3323076393759744,21.198232795636414,0.3530040360019382,0.7106637901799326,28.8878482278216,17.786359203497597,29.76266383219118,4.975892016746947,0.45548948505639986,0.9375227872688103,0.6939955709377512,65,0.8189245292242779,385.04813210977215,0.4841565556895725,78.43375682562858,89.72767623556652,1.056616183918309,9,6.479441804696121,12.259780453458191,15.632996489442093,11,4,2,1,112.91180023039657,0,66.9734723796507,3
81,0.37352426523725063,36.69704152986389,0.09651473391095815,36,29.479882710797067,0.47396434154466416,0.32802797487754837,1.4945632258238044,1.3478429131337373,23.932768998718814,57.288956952205126,77.02656479533421,4.0,140.3653953491547,0.5049208008554852,20.081815827732687,0.22094131383768917,0.42308267648203784,83.18917209709291,99.0789633028003,19.674023708314948,12.0,0.8486055817000082,1.3667982034884572,0.6329823904071873,110,0.6600387199760147,152.21680253874723,0.4553370854639196,57.241752718950124,144.26430573777682,1.1266399821228101,14,11.447877223399573,7.690785276699881,21.380786742422096,11,1,0,6,153.53022780084208,1,190.10177567514904,3
296,0.14906339378070252,48.81797953743895,0.043272032087421655,6,9.870548374985699,0.2352956977715348,0.1453759884834758,11.8293652275063,0.48382184471330275,1.8228301943419747,192.61610758020424,174.3036663946228,50.370474299655996,100.71209158728121,0.6347329554242459,4.250498686198105,1.186702784607601,0.4523056779892965,425.86180745522836,119.76112614773149,99.56390096604648,24.576214510987775,0.17362216227077854,3.308617180292758,0.8930582743597256,6,0.9257755209803604,1491.1248185151846,0.7597389523354745,25.867345414787295,60.61977896906877,0.6184413690309136,3,47.170936043366765,29.621800661003505,5.2463161421856634,40,7,3,16,340.89676846870884,0,478.2084666175059,1
242,0.10229009102872345,45.2933820347703,0.05204730971076582,5,5.501814047592815,0.16524367426422593,0.2448235354021122,5.742514933724831,0.34400182465184126,1.5080613133621554,168.1018251701855,450.4750992467764,119.09382810621506,26.145960249884553,0.6345892476999517,5.845316320625757,0.7106116623175385,0.31782945082142944,346.4359658115006,311.0346702459017,64.01463342155463,12.574473890914664,0.2772670093731421,2.9893705845572396,0.7914139985891016,27,0.8481479822509429,2382.6250947755966,0.5861375964378043,23.02368224533882,43.68908428164689,0.5612011156992762,1,45.60938716268237,37.57322688801296,6.251056092882205,32,9,5,8,300.46288782940724,1,278.0389358999881,1
82,0.3453791548955589,26.18452734128539,0.07354747194031767,39,19.480175705580365,0.23835439641017953,0.298620423614757,2.245283764398335,1.7584707160731219,13.849423204117993,71.74860071170106,154.9721637782214,19.49474681099349,201.59779763144445,0.33096862360906304,30.02425092056625,0.19125568636221865,0.4111111799930561,10.0,7.995523719258479,7.859165753257317,3.247890264113718,0.7127544834117318,2.0953954951805702,0.7852594892354283,114,0.5831287171666585,539.327680838342,0.48395413482040167,115.61686920729824,52.9954983824788,1.4111226983485152,19,6.189101240988378,7.42002688742072,7.390013348023213,12,4,0,4,113.55605188977279,0,49.78450182231211,3
356,0.08540291630255735,110.66497040761416,0.05022639689764946,9,0.8515889253728509,0.13844668792021392,0.07235259369196093,14.334953816436268,0.13779831099455406,1.3754427924694206,246.13931554190944,497.92633413873233,106.81196633001244,10.36290368501274,0.9034893371386271,1.3570987500034937,0.4,0.29458162043862746,572.5841643867501,531.6063588294426,71.31920999140418,28.20609771337878,0.09093121452019796,3.0801873885875617,0.9221232347702496,10,0.9253654978893247,4514.14318115897,0.9526743261089692,30.720612526463,5.0,0.21240381586287752,3,47.7414600071313,25.993970677095817,0.1857942302297868,70,14,8,39,490.08373132673637,0,491.80646731769264,0
166,0.25973780684720077,65.65820818427201,0.10769132319555182,34,19.980130245780614,0.2481622412389217,0.1855492545724975,4.6863560627669445,0.6903436809167873,5.609776237148787,134.83070331361805,144.20389521993218,52.73926284270112,87.00480945122082,0.645208873177153,2.0,0.5789416300980756,0.2482888291827862,131.86518212959845,201.77447063097208,83.44372260780558,14.957022925008491,0.4105266273668331,2.8679664747833407,0.8313196191144949,60,0.95358753240946,2952.159098749953,0.5696354361109345,35.64448956301408,100.97377036390196,0.6043709911010645,7,3.0,2.5,6.798439944832664,22,5,2,16,184.95809354741402,0,258.6309708690022,2
118,0.15001404878300453,13.271918575096947,0.09741330845696787,22,22.431564884849408,0.43361398666038986,0.3560808420103568,0.5,0.9802275740133033,19.537223787114023,65.42667085420528,99.18729727560424,27.028121170359277,61.76495255940799,0.35400443325983527,11.786650590568755,0.23061430139463174,0.6060334376720412,42.52545459803883,37.96088796109264,21.938890770107818,5.115715833443664,0.40309845346952256,1.2108003284414344,0.38064004085501524,113,0.6499331507078547,635.3180546405788,0.45930913614989577,76.10081215103621,113.96385841988076,0.7926060161500267,18,8.810412236126396,1.0,5.201161177261546,3,3,0,5,128.1372166531717,1,52.119497664874714,3
66,0.18198745319240428,10.555957709843078,0.21722099579584214,32,27.83550335400401,0.2123683916717919,0.5227119103102772,6.378456278792074,1.2325726774846024,6.367015944922791,76.4156910427219,72.68042315091398,11.203793031565372,201.86254393611657,0.37889490310297513,9.027204553909922,0.34154370587616567,0.5180739071295234,25.88161731255204,77.68407193398016,21.130622800777317,8.119846172982726,0.2,0.7793544986034555,0.5260401515079083,56,0.7331000626671778,585.5604317569434,0.2744437764615246,68.70793369830918,108.65535129939272,1.1764583507697515,17,10.312164468131078,13.879011379457271,18.852244313910763,16,0,2,5,138.45328388822404,1,64.6376256805121,3
165,0.11593322430048233,54.01034528442385,0.027096327767291477,19,12.0,0.10790670336377137,0.097724907576193,13.961122241880172,0.3428787117141942,4.84626082536329,242.77664951556244,427.13926251254,80.98800342806301,50.20194541177572,0.6165786040262589,2.5708063582420215,0.5467016423648838,0.4544209905350227,559.3901046267275,253.42410913054735,97.69513586827028,23.023274569363828,0.13710456161454096,2.195428553925392,0.8056976187323968,19,0.7563173721817016,3023.0241146549574,0.7570588882239554,17.450103091456697,58.96880515220499,0.5448437099380026,5,38.19013460320679,15.900793096824108,3.8021611244010396,30,9,5,29,461.48147031402647,3,304.3235786061391,1
2,0.42607688703638685,27.0,0.21852264629794158,59,21.587778205200728,0.5277797688097042,0.7840466177153054,0.0,2.6057794534155265,44.89750229592232,12.105422427805145,69.57247424600887,0.5,334.903676222472,0.20559447775237855,51.6665958961685,0.05354668384447494,0.8197665628944545,8.89838375474822,30.845194057471666,9.699266874397152,3.4119425860906336,0.8759383441013906,0.36959781966671,0.38043597722682526,74,0.284437491711793,168.23969321133964,0.3561096952998857,128.95828614714287,90.2861633425792,2.575287418468768,18,2.688886713983676,1.5135950115492647,42.88052109380082,3,1,0,3,30.71174586385602,1,47.92192177106924,4
2,0.6139789803456281,7.131916079889521,0.3013901438560909,48,62.97239936662714,0.8240277502744653,0.5121591507340855,0.5005219396165459,1.1300428150148485,19.874585405716847,43.56654150720537,71.74809496158656,0.68265661359371,348.9303458285359,0.18418887249621718,18.60921528352211,0.1326044532907,0.6014411577613609,43.414954213806425,22.779839349446632,5.946239510407203,2.5992201645922175,0.9145574045758944,0.05,0.3869799067734996,104,0.5298706578784265,5.0,0.2715258600260408,103.56177073190798,196.19478308735003,1.6877042646920524,29,3.5233055610723216,0.0,12.806198299231337,4,1,1,0,97.5,1,5.0,4
63,0.33739086877071256,37.13393600680928,0.3273102374619768,25,29.01120887359172,0.3676957516517297,0.25099869925148066,4.996437538063052,0.8872193075516559,19.53930363191168,40.717513212071744,88.91031920029658,4.0,256.2742338027547,0.26888207828967453,23.851635953563076,0.10145131524420187,0.633624807124423,109.76082026483056,51.98507869160922,30.286866528305445,6.302914096478273,0.5823204189337617,0.8890054184059706,0.5428925300204895,131,0.7669242472281766,742.1309658339761,0.2694051260331721,59.924706705886706,108.5080022503747,0.375,11,8.107433160935688,3.7449640718545743,13.20130229043523,10,3,1,0,61.30713970486056,1,67.22457930699355,3
48,0.6159941969046983,1.5,0.29946284281172353,80,53.79874922386581,0.9194318833684997,0.43914421631463896,0.33031692531669643,0.7064653979253901,20.9036009379909,32.63336438962946,13.990197215991824,1.34645708448648,471.4706026193164,0.025,19.48445465285998,0.11867073572882511,0.8220248280279127,39.09229495367836,8.88407703288257,9.13346054055891,0.9493594543548008,0.6711378823988787,1.3030371404114267,0.32732646861275927,207,0.11,16.610540484489604,0.22058608666784865,159.68485474378355,166.58246059174226,1.6949881821863202,32,6.368323268068327,0.0,46.062257323572084,8,0,0,2,26.821617703994217,0,24.328280881154818,4
172,0.1801119609031635,52.49855035135838,0.05479239631613213,38,15.986972733429926,0.4315909224990384,0.2575968035695896,4.370906283855746,0.8821817749047383,10.347956811177676,140.0756875982123,134.50338620989888,42.60508274351667,108.14456670831702,0.46133444407740276,10.624039562104358,0.2647559901755489,0.33842363815837745,106.2541189314849,114.03574364403887,31.92634131591224,10.039319929629816,0.35714885939010127,1.3603507802142603,0.8172831152675245,37,0.6274020210822346,2787.380487614588,0.43009294272598986,64.57029643880303,57.765905695559226,0.7237156708878705,6,13.53405619632889,17.293737516693227,6.85910107862942,24,7,2,11,106.34777021561686,1,95.9874678678081,2
2,0.4808790227367582,21.340224454492212,0.4006686283697922,55,48.70962794580155,1.0497326058670151,0.5085974784534635,0.7743040885955141,1.2892004665168553,31.06784639389666,13.614138281718766,15.37492035114021,4.200816466910158,321.3197698382113,0.1444341855517325,50.89846980738541,0.12672266697010406,0.8235637786597998,9.641485047540666,24.038098851189616,15.383632587061303,0.8170671757014334,0.8591245362380663,0.35456495319695136,0.09,211,0.12822598318080108,209.21422908287678,0.05,113.70086244865071,200.51105849288362,1.1857545808437342,11,2.1734071927914176,4.6439619578477185,52.13094540927495,4,1,0,2,66.95521333307944,0,31.041920566041703,4
57,0.29330353934648584,30.808293032608766,0.0747404823354689,52,42.3156024778265,0.5831524994001784,0.21260844664357148,8.09047928088352,1.238875039244288,14.987033239031687,15.0,110.36729025136052,37.30331721718756,149.11973968147976,0.4925005979204061,12.118975338208552,0.11145463504730002,0.6286365594332998,86.82105142206602,7.978932739042762,4.0,3.170300432055269,0.6284432305608143,1.6444629126188701,0.5531220184037908,102,0.6426553049050904,667.4693378415319,0.4602917899857279,58.84222394006804,86.61424861617655,0.832990541904011,8,14.965224943423287,3.65374656276603,18.022575237743265,4,0,1,5,187.66524600928147,1,176.98400156836084,3
78,0.34876266330554834,25.658438955160896,0.20656135908415507,25,15.620280862862037,0.5601678963155987,0.43681698740446184,5.878262950072127,1.4949152940703536,16.58156189923598,15.0,27.5,21.906823256721957,55.0,0.4822215782262015,26.522111311025974,0.07331266182991172,0.46184211781634,56.68471023581864,80.80147198295279,21.90550055343141,5.311695318458531,0.7785590730456283,2.2491137054495898,0.47601476769736234,63,0.5408324990161139,637.4355576807276,0.32780714305739656,91.94934401327896,117.03921193323147,0.5274482441730626,10,1.0,4.342996513680477,12.455016842190101,3,1,1,1,73.29191181266529,0,149.11837871392902,3
73,0.28744967496967566,39.6569160363203,0.16942114056912258,41,13.09506162061804,0.5777461708372024,0.214196564349404,0.5,1.3943082025153237,20.979875062429933,44.30913525414246,96.53936211789706,4.0,67.6262390525477,0.4710944554907092,26.912701148267573,0.22530651749546732,0.4785061487773584,51.77855027833409,109.21644371477608,18.858448755416827,0.9616426271206344,0.7220882612913756,1.7754553051859585,0.46277974895766505,22,0.44453328055605357,75.0,0.3151274843558301,57.346009185205574,84.74768300690971,1.196397131255013,10,3.2902556233167655,1.0,15.63254840913387,5,2,1,3,54.59567725653698,1,95.82825896198526,3
101,0.3514945201732216,24.968558366278668,0.21292154636268512,78,21.88236622385464,0.2637594344304707,0.30074422859543254,2.5528590547845202,1.1225522572580087,10.229270902193484,58.55168816953121,97.43010381015523,16.28460112424059,237.7632229135965,0.24829011365910206,7.115759951071388,0.2482742657292142,0.5601847181977595,141.01857555261597,31.11746425770498,14.394591608155013,7.013924357079174,0.42814203493985314,1.305830832874576,0.5938071105240899,83,0.5901582751533818,442.0658206525012,0.4279383946710372,97.4618503982777,96.52286052861133,0.5599058494149105,14,6.350754140310009,5.379679852173728,20.400951270938748,16,4,1,3,158.69852921454344,0,53.565879071828164,3
125,0.12934350293313973,53.30712073723213,0.08468059752604462,18,4.6103782308512535,0.25901180218365016,0.17461191284545022,14.876717323675852,0.46389444103145944,0.8559877432748191,183.50466317955716,343.5162550786421,76.39716749720547,23.554532452463967,0.618384713411964,0.9366168630082764,0.9831801330101644,0.39384301085339124,269.14071911181645,103.40967613902279,87.74749984936213,20.76869218385731,0.23612558435843642,3.7870671744305233,0.7669336249771759,31,0.846971469954953,2751.132311411409,0.7254378385724501,41.25085479854344,38.654429980371226,0.6146369658031744,7,19.444031754981154,9.767429450586636,1.7200535432614408,28,6,5,26,253.80457547308802,2,291.81276981161017,1
234,0.13563100174052684,40.093629529910025,0.1451363985148218,21,11.87927523972316,0.1,0.2652234250011041,1.5,1.1538929638944786,4.490224597352395,102.54361473616765,180.32919329291644,87.2301851155646,157.36504468655417,0.6309838263946711,11.127385968444392,0.834684348417552,0.3534063033766263,355.9187378517462,112.58542864135867,102.18240957332014,5.49720133623345,0.2994765194581817,1.5114109250709773,0.5865039788888211,12,0.7927624920837049,909.5689667869059,0.6531341389323086,57.574710449007966,100.00568851238691,0.7655301116641794,3,14.497546309623862,9.679355419521876,6.466463239791632,23,4,3,17,184.44334477395444,0,181.8415436044518,2
414,0.11060723873210127,68.28005285774115,0.036210304525593734,0,0.25,0.10673775259508397,0.07936460356610146,16.921264234327932,0.12091528671314858,0.8723066487025826,196.01980042340014,497.63225521766833,154.2825139975294,16.129697382540343,0.9154231443383676,1.2260797919570436,0.79438579806282,0.22330908501151506,317.6938436193454,296.9770419143054,117.275380177169,21.984195181246648,0.06013342816656652,3.399426538346374,0.8921138490139441,10,0.8633875394721633,7450.032812862771,0.8529300851632807,29.23406679385201,47.85878271781316,0.277165806447734,1,69.73125744641584,21.33323678563431,2.372276153822055,59,7,7,62,557.8413438282718,2,189.4383325294109,0
448,0.09713376296700135,93.20555078857882,0.005,6,3.7377899749579147,0.1957944569703074,0.025,9.224650050450217,0.24949437193751145,1.9544104255218537,354.517260212536,514.30480846381,82.71545362829103,38.680951341285464,0.8900494844057729,1.792540933874141,1.8903684674222223,0.19754103213512653,226.4895436114205,461.64521979382243,191.2429992856824,68.8489710389932,0.14459109110805565,5.190987425958345,0.8438483200722725,20,0.9522738179226957,7415.277197116293,1.0495414700272292,30.60357768104098,9.135539881845084,0.21116663561314775,1,42.3573082988711,38.24998687643555,1.0519364640538966,64,12,4,7,680.0523768214013,0,384.5629185489249,0
48,0.5668689227825532,4.408256481103805,0.3031805434873607,75,76.0089860098158,0.5713135822399593,0.6908819502780746,4.5,2.1252572442996573,46.442695820415565,11.920932347406188,29.304022042099145,3.9129243535914893,397.0582985515177,0.26602374339426993,22.444377346104048,0.05741462786881338,0.807703533797338,24.048957243896368,11.859389798223507,11.143865151564684,0.2738442340466789,0.612958378084792,0.62718281330844,0.09,130,0.30274115492552045,97.30555772695283,0.05,167.0264661270771,160.34266177831375,2.7950928589414974,25,5.0740623511964245,0.0,13.131059429895872,6,0,0,0,44.9796278069965,0,5.0,4
309,0.12091261827820372,78.93137907480144,0.04790022475067713,10,7.342772756074208,0.1578933995029718,0.13281622469776772,2.5,0.2375379327292681,2.338872685039264,131.23742857263545,188.48684652799764,94.2439119031671,16.271098468828903,0.7902805588426522,3.02352476791986,0.777100725639853,0.2933460288447797,177.58248181316708,164.12243467244582,113.12689834593513,26.71595675060198,0.09741284326589338,1.217247300111664,0.8095414867360301,21,0.9143506455286307,5295.39528103806,0.53165015305043,7.5,54.320953833199226,0.6760319283961344,7,27.06080917166571,14.491117755868633,5.636165059907648,36,10,5,23,289.5106408027828,2,364.9506181148985,1
313,0.1326831906757465,66.13855164744666,0.05851429915332606,15,6.047788381092284,0.18370299383569405,0.14942302869977328,6.428419845377937,0.2619763168736063,3.2124872588103677,205.4389184783309,369.3561138254918,86.1829902085273,70.8398681540073,0.6719057916924479,4.324813006212334,1.5213431332468317,0.418228863667965,477.86999175582025,169.5960291551222,29.758704096804763,18.93044154872506,0.0871580735484038,2.894555009973003,0.8882450032571598,8,0.8511968576805918,4303.296954262325,0.784779771536538,21.67662340451263,38.1228802890968,0.18995967099878272,7,17.615335556700952,8.250674504890291,6.883178752822543,37,9,5,11,279.8422863450719,0,374.0246600920132,1
73,0.23736008979998632,29.06484954270166,0.10236491263310758,27,16.64514720697103,0.33440838096530623,0.25720558086660045,7.683740686997586,0.5952593204374178,11.944524651079645,133.76795291753,163.15958574239727,19.841333527141323,176.92322444738804,0.6677947181209984,14.247857981873153,0.8219075537803182,0.27007778543741084,149.14332006283072,216.3139360832116,80.28801914789992,5.158966116611703,0.11894020438435343,2.1098995044843165,0.5700824540985062,20,0.7621581502514282,1799.6114072001426,0.6737437988840012,30.81179297868488,95.48544432959895,0.6974081638185686,9,19.968318425111836,12.356702171429202,8.983059783390358,14,5,4,14,156.33395210299508,1,186.30509608641194,2
60,0.33476635065998783,33.992720326354785,0.1632938799291626,37,35.1262583031275,0.5836961296653363,0.2937560286468883,2.9000972201783655,1.2007849040965686,21.518004580902716,65.88843935177883,170.54341270596922,39.63572390899736,256.101917876455,0.3378417763548112,8.493837195935486,0.10113577596433757,0.43626553872733226,90.19471200007624,97.08993231468547,44.92362631676879,5.626098495717313,0.6281588693856769,1.5946071636353576,0.5827409623548206,22,0.6402476764275282,450.2048370443999,0.46790269791058003,95.71648154443959,78.6684674546748,1.6978924627321699,12,4.342300816848708,9.374962760936011,16.410525321427883,8,1,1,12,113.75363534360042,1,202.02464293110143,3
42,0.19984001185811057,41.80191048419171,0.19803924412256668,25,13.013663349377927,0.3222198501155541,0.125,6.681568023581201,1.1146722000420641,12.116090261677343,82.43773886521008,135.561962995857,39.533423132130984,224.20769737107443,0.40030142361988463,10.027716877719431,0.43782420012403284,0.5562746286702916,29.737537578467055,26.68313301012448,40.94897759812184,7.817979988214425,0.5468953360854748,1.3623145023151886,0.562418172082096,92,0.5304274699403234,197.4891717137382,0.40765081210644905,80.88067188234686,67.76511626297467,1.117966140938292,16,7.730345243734724,7.901284529250905,6.150493744397873,20,2,1,3,54.98650734468271,1,132.69755651472704,3
96,0.28132627976867447,15.40910759028766,0.09843321237536941,28,21.2801252586461,0.41934191853846975,0.34327824661264184,6.832546882053489,1.0433522075671997,9.995859628021748,53.84483957011142,70.73157607336054,19.002592618660426,164.25163183239724,0.47613434268380184,15.894616953801926,0.3542859287570951,0.565673094740434,78.41838075326153,7.5,44.461761727611886,5.571221630418626,0.5464712218645229,0.4,0.5615792478557549,22,0.5955348242338417,635.3210260669479,0.5396729297121843,98.9145857144745,140.4668014135183,0.524777577232226,16,12.309988683911646,4.53307512057378,19.645532336863752,9,1,2,7,73.65368945721538,1,144.68622651829193,3
254,0.08011430540044773,75.5234504750114,0.005,4,5.189647882302056,0.090854073102762,0.09795302259321301,9.816141960109796,0.18966072914962442,0.5919267683343281,217.4957064102273,724.4560004546951,105.90883082009663,49.511733509551206,0.788982540007575,0.39292402193443077,2.3903680156235447,0.23981960076958714,185.1058581776017,100.0,61.062613236815686,22.886723925342594,0.07404705386645222,3.809079686352977,0.9060721111846646,5,0.9047452359286626,3607.372852376577,0.7786133478730032,8.20524126916096,16.230960221129315,0.20228067672495362,2,62.71243129267509,50.031060630975155,0.7556218227947991,70,19,8,65,478.4988463989397,2,460.0250030713108,0
77,0.15493009486507991,16.547323187297334,0.08377585812520646,61,28.33797309644272,0.4756951211999499,0.35303213456738186,1.9003944852533607,1.4986352400864773,8.999533185752155,57.116838978647365,96.34396345592657,4.0,254.32954544197005,0.42592941966049375,9.03589569582817,0.22188590363065985,0.5059989581419491,68.45934705899525,49.14713468644529,45.709821782579276,8.077201529380496,0.5362888897174,1.942625842207616,0.624299158231619,86,0.5165054433454737,135.76087031044997,0.2371680614474107,64.85278907438564,104.48653476784973,0.8657247428687757,20,1.4732996340138858,7.500270447860687,10.6410261477921,12,3,2,2,91.21991050489842,1,82.91291635075999,3
27,0.8910606324371961,20.654755632595826,0.31791887016715903,74,43.844560777358474,0.7326236012366021,0.459245887704976,2.739816478948571,1.001371713566404,14.532053484964408,26.054067243810305,49.94148484129485,5.979397693372792,155.24759557552133,0.025,46.362988324168484,0.008736137419495082,0.844427579920827,18.635228880505057,24.849396783697642,8.091192306463636,0.12241587080159011,0.8386724648909436,0.9364149039384688,0.48210688900323917,162,0.30323662278583896,137.0149794028523,0.11954363194093041,87.54128808881896,198.43558288624408,1.419911055942757,14,2.0563058657006548,1.6458804736875883,27.257382329096092,2,0,0,1,18.477156155348823,1,25.7138949515985,4
422,0.14445227458090176,104.95701220947598,0.013454683236897077,6,1.9334460773886675,0.09771418751815468,0.09231594939508717,11.145431836176245,0.23954101689226534,2.5295611820800685,198.69828639947258,397.4638752712891,118.93417144696473,16.371760835357243,0.8235936720659783,0.26764632373228836,2.404164296060976,0.19845306293007287,641.4499128853724,130.97220085351182,119.54835611024797,29.136722180357047,0.08023721592321802,4.224013156398806,0.8345297273409378,13,0.9080521180179915,5715.594641319326,1.0167901129399162,2.5,38.93648168753562,0.3545870476653484,2,11.536787511187967,23.097791626160813,0.0,42,13,5,34,478.4894787789729,1,355.0315119627671,0
344,0.11006564466782506,72.89433123671033,0.012063442288826703,10,3.1380845637178663,0.13880093103762448,0.10087588743258019,25.900827555034873,0.25383927452383376,1.2963468070359208,402.4686749658383,705.2188708108591,77.33155878670485,34.57650721022075,0.839536162622445,1.8044502312434016,1.673172038768219,0.14032024193690462,1049.0821697257797,101.82456102089091,241.90384326892467,12.09232772624112,0.06274611364798932,5.003441905579529,0.8937620446634421,17,0.9640504285587741,1500.0,1.0304574742439732,14.478129696984091,31.04172041368164,0.20812707089333027,6,65.23035484020991,39.50304723703206,2.1699068594711006,49,21,10,73,715.6011582658459,4,337.61335297568723,0
279,0.14333419003556577,40.672114144099766,0.08707949471026216,11,6.160068991594958,0.16861644009889842,0.11704317495858868,13.026165121516623,0.3947289972259653,1.9216302824035092,173.62381242270692,267.0558619746769,122.07823059169547,69.24050662097298,0.6032953336174356,1.1078875760320581,0.9663680515657145,0.36245799164708375,330.41340176566314,142.7393082512993,105.2340355191639,21.266864297492674,0.24665698423432186,1.982408002749045,0.7709360403595358,24,0.8274097699555013,4352.750983864809,0.7312784172096779,22.569959650738657,31.788431955196568,0.4185959770160703,5,30.466816560754754,7.423086964538889,3.3352442688073785,40,9,6,11,351.6681698738391,0,292.7354711083329,1
283,0.1570020041280278,62.28181514715963,0.03575580464469194,13,8.426352932262478,0.18237779230959225,0.12964698509516748,19.655214395247377,0.5000330745750627,0.75,198.31205541193748,335.6680465473726,73.1451772344814,61.78743032663925,0.6288652869823194,2.345989954061879,0.9653221514572324,0.218083527038336,503.6530390138585,251.3833621509333,85.73798658793999,14.393264612828142,0.22084740320409993,3.6062387601206165,0.8515601530220122,26,0.8828141221395464,3669.7819567024876,0.5115316412587766,18.5430511134352,23.86480877421508,0.6274863150514752,10,12.76156397711345,49.682659874477935,2.5948863817221826,38,9,4,9,428.06437124637444,3,427.9672032123174,1
284,0.11796803481825137,108.63699789312885,0.02101718472163946,6,1.3417413685176607,0.1170345379950467,0.04382912910881604,8.707758668730804,0.2885096377795222,2.0638620220964077,303.7537130782831,575.246751382489,184.43670825170412,12.334146565697498,0.7859701135116123,1.735115614568105,1.2535223887559532,0.16727089749882418,795.5290792394846,405.18632706361615,183.61741427607552,14.388678334407384,0.05095647307873006,4.102408512299101,0.9388150315393698,14,0.905016917318747,1500.0,0.8976616748357826,31.73176917173614,5.414926102645824,0.3287238836103491,2,39.60458192307274,64.41894107594331,1.9089676626671979,51,14,7,26,462.77987020646805,0,576.585458930936,0
189,0.21044976491674322,55.89817250948512,0.022302780791347294,15,2.6487456244659793,0.20391258943106272,0.19033671369924793,19.661420377578466,0.2190197775063502,5.565706731216251,117.10910733323331,341.6241947836671,127.0404233002541,87.69933337563945,0.7182830725006609,3.2600211913260218,0.38936115603501625,0.24574496987112138,356.1116980436375,113.51446246191274,77.3892086724318,15.928637111725811,0.06072176014890522,2.8178938148315846,0.7886493230213532,35,0.9246716083164241,2451.5463030851815,0.7450505794529699,49.29157363127606,26.679275016610138,0.47523718799886916,10,21.464190039467514,8.729575928617708,2.0418234562904356,26,9,4,11,408.1643347044418,1,340.95425234065124,1
66,0.317472897340534,25.97196730345761,0.16830154704337552,12,20.470050649575615,0.348627050178579,0.26420358829149,3.770569155263984,1.2612900180472826,19.58127263020889,67.05161294351524,35.36841897577142,16.41172289611104,202.62357281518018,0.25227374006648967,25.871419028246986,0.15597531981017865,0.44903155045149373,64.1382563018958,92.92391064151032,16.424926492768556,8.28403042121709,0.5805527187337008,2.1949255041140505,0.4819468141354284,69,0.629180821771264,562.7263365691124,0.37635482024813494,80.34571765722103,102.25110644180128,0.7453541476735107,15,8.293731894848108,7.64316243963275,14.989411496043113,10,5,1,5,159.84553617418794,1,68.4089293943312,3
230,0.09597719738351979,61.35450546633556,0.051971000891588605,13,3.242876444498239,0.1687389942961552,0.11073633865590433,13.480375559298173,0.3469461273349512,7.213025523228178,176.44201056341544,179.13429843005235,56.085564016363804,67.21990495111497,0.6442734830805067,5.233097699005521,0.25,0.3463138862117672,479.78442773120054,136.51776082917482,57.07285712741203,23.252071837585376,0.08850722997066043,2.4146147859833196,0.8770266419112127,28,0.9192525442726357,2974.650703360685,0.5382856613926337,41.9367051415214,33.06191683696005,0.17581674044794796,7,43.44737519560185,5.0,2.174249149364655,27,9,4,16,431.5184457023762,1,288.53516583838905,1
2,0.3198177113685181,1.5,0.4796235624258079,86,47.0678752961835,0.683887261068058,0.27376985213968924,2.478844725105656,2.055776069157962,55.49180868724118,2.5,59.53739118568139,0.5,243.41907702544103,0.0867560571370862,10.0,0.043583126704626184,0.6825932048691563,12.064844120440608,26.678230238640644,3.8500472426076735,0.413687619048988,0.6610434556222404,0.7435210494442883,0.5031847091180056,175,0.4753285522593963,60.66744684047225,0.22851350299200207,105.01826735876813,123.28135426724363,1.174648682138483,9,0.0,0.0,25.550017099716946,9,0,0,1,84.19159184776703,0,70.20624666724362,4
49,0.15513318208432614,32.992960101967434,0.21654159694006753,45,32.91109469918717,0.4426054856631684,0.4461845847092336,4.4079755287453795,0.959783861863082,15.149300136974816,35.441772407135986,27.5,18.05922428752662,259.5294830696839,0.13643072999118952,5.0,0.06395548657512765,0.7173514338835074,10.0,53.98522807741307,37.99675943216874,2.729282169832433,0.7841734681018159,0.8367693826259929,0.6341738137627065,85,0.6333448751780884,436.0030898770357,0.3314703611293535,120.7182072585675,87.29473965360276,1.1109011071818455,16,9.820689112045683,2.031734564112284,14.634766861081445,7,5,2,7,106.74606360865113,1,67.65909855868644,3
